      #Energy        TDOS
     -10.47888       0.00000
     -10.47288       0.00000
     -10.46588       0.00000
     -10.45888       0.00000
     -10.45188       0.00000
     -10.44588       0.00000
     -10.43888       0.00000
     -10.43188       0.00000
     -10.42588       0.00000
     -10.41888       0.00000
     -10.41188       0.00000
     -10.40488       0.00000
     -10.39888       0.00000
     -10.39188       0.00000
     -10.38488       0.00000
     -10.37888       0.00000
     -10.37188       0.00000
     -10.36488       0.00000
     -10.35788       0.00000
     -10.35188       0.00000
     -10.34488       0.00000
     -10.33788       0.00000
     -10.33188       0.00000
     -10.32488       0.00000
     -10.31788       0.00000
     -10.31188       0.00000
     -10.30488       0.00000
     -10.29788       0.00000
     -10.29088       0.00000
     -10.28488       0.00000
     -10.27788       0.00000
     -10.27088       0.00000
     -10.26488       0.00000
     -10.25788       0.00000
     -10.25088       0.00000
     -10.24388       0.00000
     -10.23788       0.00000
     -10.23088       0.00000
     -10.22388       0.00000
     -10.21788       0.00000
     -10.21088       0.00000
     -10.20388       0.00000
     -10.19688       0.00000
     -10.19088       0.00000
     -10.18388       0.00000
     -10.17688       0.00000
     -10.17088       0.00000
     -10.16388       0.00000
     -10.15688       0.00000
     -10.15088       0.00000
     -10.14388       0.00000
     -10.13688       0.00000
     -10.12988       0.00000
     -10.12388       0.00000
     -10.11688       0.00000
     -10.10988       0.00000
     -10.10388       0.00000
     -10.09688       0.00000
     -10.08988       0.00000
     -10.08288       0.00000
     -10.07688       0.00000
     -10.06988       0.00000
     -10.06288       0.00000
     -10.05688       0.00000
     -10.04988       0.00000
     -10.04288       0.00000
     -10.03588       0.00000
     -10.02988       0.00000
     -10.02288       0.00000
     -10.01588       0.00000
     -10.00988       0.00000
     -10.00288       0.00000
      -9.99588       0.00000
      -9.98888       0.00000
      -9.98288       0.00000
      -9.97588       0.00000
      -9.96888       0.00000
      -9.96288       0.00000
      -9.95588       0.00000
      -9.94888       0.00000
      -9.94288       0.00000
      -9.93588       0.00000
      -9.92888       0.00000
      -9.92188       0.00000
      -9.91588       0.00000
