      #Energy        TDOS
      -8.60464       0.00000
      -8.59664       0.00000
      -8.58864       0.00000
      -8.58064       0.00000
      -8.57364       0.00000
      -8.56564       0.00000
      -8.55764       0.00000
      -8.54964       0.00000
      -8.54264       0.00000
      -8.53464       0.00000
      -8.52664       0.00000
      -8.51864       0.00000
      -8.51164       0.00000
      -8.50364       0.00000
      -8.49564       0.00000
      -8.48764       0.00000
      -8.48064       0.00000
      -8.47264       0.00000
      -8.46464       0.00000
      -8.45664       0.00000
      -8.44964       0.00000
      -8.44164       0.00000
      -8.43364       0.00000
      -8.42564       0.00000
      -8.41864       0.00000
      -8.41064       0.00000
      -8.40264       0.00000
      -8.39464       0.00000
      -8.38764       0.00000
      -8.37964       0.00000
      -8.37164       0.00000
      -8.36364       0.00000
      -8.35664       0.00000
      -8.34864       0.00000
      -8.34064       0.00000
      -8.33264       0.00000
      -8.32564       0.00000
      -8.31764       0.00000
      -8.30964       0.00000
      -8.30164       0.00000
      -8.29464       0.00000
      -8.28664       0.00000
      -8.27864       0.00000
      -8.27064       0.00000
      -8.26364       0.00000
      -8.25564       0.00000
      -8.24764       0.00000
      -8.23964       0.00000
      -8.23264       0.00000
      -8.22464       0.00000
      -8.21664       0.00000
      -8.20864       0.00000
      -8.20164       0.00000
      -8.19364       0.00000
      -8.18564       0.00000
      -8.17764       0.00000
      -8.17064       0.00000
      -8.16264       0.00000
      -8.15464       0.00000
      -8.14664       0.00000
      -8.13964       0.00000
      -8.13164       0.00000
      -8.12364       0.00000
      -8.11564       0.00000
      -8.10864       0.00000
      -8.10064       0.00000
      -8.09264       0.00000
      -8.08464       0.00000
      -8.07764       0.00000
      -8.06964       0.00000
      -8.06164       0.00000
      -8.05364       0.00000
      -8.04664       0.00000
      -8.03864       0.00000
      -8.03064       0.00000
      -8.02264       0.00000
      -8.01564       0.00000
      -8.00764       0.00000
      -7.99964       0.00000
      -7.99164       0.00000
      -7.98464       0.00000
      -7.97664       0.00000
      -7.96864       0.00000
      -7.96064       0.00000
      -7.95364       0.00000
      -7.94564       0.00000
      -7.93764       0.00000
      -7.92964       0.00000
      -7.92264       0.00000
      -7.91464       0.00000
      -7.90664       0.00000
      -7.89864       0.00000
      -7.89164       0.00000
      -7.88364       0.00000
      -7.87564       0.00000
      -7.86764       0.00000
      -7.86064       0.00000
      -7.85264       0.00000
      -7.84464       0.00000
      -7.83664       0.00000
      -7.82964       0.00000
      -7.82164       0.00000
      -7.81364       0.00000
      -7.80564       0.00000
      -7.79864       0.00000
      -7.79064       0.00000
      -7.78264       0.00000
      -7.77464       0.00000
      -7.76764       0.00000
      -7.75964       0.00000
      -7.75164       0.00000
      -7.74364       0.00000
      -7.73664       0.00000
      -7.72864       0.00000
      -7.72064       0.00000
      -7.71264       0.00000
      -7.70564       0.00000
      -7.69764       0.00000
      -7.68964       0.00000
      -7.68164       0.00000
      -7.67464       0.00000
      -7.66664       0.00000
      -7.65864       0.00000
      -7.65064       0.00000
      -7.64364       0.00000
      -7.63564       0.00000
      -7.62764       0.00000
      -7.61964       0.00000
      -7.61264       0.00000
      -7.60464       0.00000
      -7.59664       0.00000
      -7.58864       0.00000
      -7.58164       0.00000
      -7.57364       0.00000
      -7.56564       0.00000
      -7.55764       0.00000
      -7.55064       0.00000
      -7.54264       0.00001
      -7.53464       0.00003
      -7.52664       0.00008
      -7.51964       0.00018
      -7.51164       0.00040
      -7.50364       0.00084
      -7.49564       0.00168
      -7.48864       0.00320
      -7.48064       0.00581
      -7.47264       0.01006
      -7.46464       0.01662
      -7.45764       0.02616
