      #Energy        TDOS
      -7.22419       0.00000
      -7.21419       0.00000
      -7.20419       0.00000
      -7.19319       0.00000
      -7.18319       0.00000
      -7.17319       0.00000
      -7.16319       0.00000
      -7.15319       0.00000
      -7.14319       0.00000
      -7.13319       0.00000
      -7.12319       0.00000
      -7.11319       0.00000
      -7.10219       0.00000
      -7.09219       0.00000
      -7.08219       0.00000
      -7.07219       0.00000
      -7.06219       0.00000
      -7.05219       0.00000
      -7.04219       0.00000
      -7.03219       0.00000
      -7.02119       0.00000
      -7.01119       0.00000
      -7.00119       0.00000
      -6.99119       0.00000
      -6.98119       0.00000
      -6.97119       0.00000
      -6.96119       0.00000
      -6.95119       0.00000
      -6.94119       0.00000
      -6.93019       0.00000
      -6.92019       0.00000
      -6.91019       0.00000
      -6.90019       0.00000
      -6.89019       0.00000
      -6.88019       0.00000
      -6.87019       0.00000
      -6.86019       0.00000
      -6.84919       0.00000
      -6.83919       0.00000
      -6.82919       0.00000
      -6.81919       0.00000
      -6.80919       0.00000
      -6.79919       0.00000
      -6.78919       0.00000
      -6.77919       0.00000
      -6.76919       0.00000
      -6.75819       0.00000
      -6.74819       0.00000
      -6.73819       0.00000
      -6.72819       0.00000
      -6.71819       0.00000
      -6.70819       0.00000
      -6.69819       0.00000
      -6.68819       0.00000
      -6.67719       0.00000
      -6.66719       0.00000
      -6.65719       0.00000
      -6.64719       0.00000
      -6.63719       0.00000
      -6.62719       0.00000
      -6.61719       0.00000
      -6.60719       0.00000
      -6.59719       0.00000
      -6.58619       0.00000
      -6.57619       0.00000
      -6.56619       0.00000
      -6.55619       0.00000
      -6.54619       0.00000
      -6.53619       0.00000
      -6.52619       0.00000
      -6.51619       0.00000
      -6.50519       0.00000
      -6.49519       0.00000
      -6.48519       0.00000
      -6.47519       0.00000
      -6.46519       0.00000
      -6.45519       0.00000
      -6.44519       0.00000
      -6.43519       0.00000
      -6.42519       0.00000
      -6.41419       0.00000
      -6.40419       0.00000
      -6.39419       0.00000
      -6.38419       0.00000
      -6.37419       0.00000
      -6.36419       0.00000
      -6.35419       0.00000
      -6.34419       0.00000
      -6.33319       0.00000
      -6.32319       0.00000
      -6.31319       0.00000
      -6.30319       0.00000
      -6.29319       0.00000
      -6.28319       0.00000
      -6.27319       0.00000
      -6.26319       0.00000
      -6.25319       0.00000
      -6.24219       0.00000
      -6.23219       0.00000
      -6.22219       0.00000
      -6.21219       0.00000
      -6.20219       0.00000
      -6.19219       0.00000
      -6.18219       0.00000
      -6.17219       0.00000
      -6.16119       0.00000
      -6.15119       0.00000
      -6.14119       0.00000
      -6.13119       0.00000
      -6.12119       0.00000
      -6.11119       0.00000
      -6.10119       0.00000
      -6.09119       0.00000
      -6.08119       0.00000
      -6.07019       0.00000
      -6.06019       0.00000
      -6.05019       0.00000
      -6.04019       0.00000
      -6.03019       0.00000
      -6.02019       0.00000
      -6.01019       0.00000
      -6.00019       0.00000
      -5.98919       0.00000
      -5.97919       0.00000
      -5.96919       0.00000
      -5.95919       0.00000
      -5.94919       0.00000
      -5.93919       0.00000
      -5.92919       0.00000
      -5.91919       0.00000
      -5.90919       0.00000
      -5.89819       0.00000
      -5.88819       0.00000
      -5.87819       0.00000
      -5.86819       0.00000
      -5.85819       0.00000
      -5.84819       0.00000
      -5.83819       0.00000
      -5.82819       0.00000
      -5.81719       0.00000
      -5.80719       0.00000
      -5.79719       0.00000
      -5.78719       0.00000
      -5.77719       0.00000
      -5.76719       0.00000
      -5.75719       0.00000
      -5.74719       0.00000
      -5.73719       0.00000
      -5.72619       0.00000
      -5.71619       0.00000
      -5.70619       0.00000
      -5.69619       0.00000
      -5.68619       0.00000
      -5.67619       0.00000
      -5.66619       0.00000
      -5.65619       0.00000
      -5.64519       0.00000
      -5.63519       0.00000
      -5.62519       0.00000
      -5.61519       0.00000
      -5.60519       0.00000
      -5.59519       0.00000
      -5.58519       0.00000
      -5.57519       0.00000
      -5.56519       0.00000
      -5.55419       0.00000
      -5.54419       0.00000
      -5.53419       0.00000
      -5.52419       0.00000
      -5.51419       0.00000
      -5.50419       0.00000
      -5.49419       0.00000
      -5.48419       0.00000
      -5.47319       0.00000
      -5.46319       0.00000
      -5.45319       0.00000
      -5.44319       0.00000
      -5.43319       0.00000
      -5.42319       0.00000
      -5.41319       0.00000
      -5.40319       0.00000
      -5.39319       0.00000
      -5.38219       0.00000
      -5.37219       0.00000
      -5.36219       0.00000
      -5.35219       0.00000
      -5.34219       0.00000
      -5.33219       0.00000
      -5.32219       0.00000
      -5.31219       0.00000
      -5.30119       0.00000
      -5.29119       0.00000
      -5.28119       0.00000
      -5.27119       0.00000
      -5.26119       0.00000
      -5.25119       0.00000
      -5.24119       0.00000
      -5.23119       0.00000
      -5.22119       0.00000
      -5.21019       0.00000
      -5.20019       0.00000
      -5.19019       0.00000
      -5.18019       0.00000
      -5.17019       0.00000
      -5.16019       0.00000
      -5.15019       0.00000
      -5.14019       0.00000
      -5.12919       0.00000
      -5.11919       0.00000
      -5.10919       0.00000
      -5.09919       0.00000
      -5.08919       0.00000
      -5.07919       0.00000
      -5.06919       0.00000
      -5.05919       0.00000
      -5.04919       0.00000
      -5.03819       0.00000
      -5.02819       0.00000
      -5.01819       0.00000
      -5.00819       0.00000
      -4.99819       0.00000
      -4.98819       0.00000
      -4.97819       0.00000
      -4.96819       0.00000
      -4.95719       0.00000
      -4.94719       0.00000
      -4.93719       0.00000
      -4.92719       0.00000
      -4.91719       0.00000
      -4.90719       0.00000
      -4.89719       0.00000
      -4.88719       0.00000
      -4.87719       0.00000
      -4.86619       0.00000
      -4.85619       0.00000
      -4.84619       0.00000
      -4.83619       0.00000
      -4.82619       0.00000
      -4.81619       0.00000
      -4.80619       0.00000
      -4.79619       0.00000
      -4.78519       0.00000
      -4.77519       0.00000
      -4.76519       0.00000
      -4.75519       0.00000
      -4.74519       0.00000
      -4.73519       0.00000
      -4.72519       0.00000
      -4.71519       0.00000
      -4.70519       0.00000
      -4.69419       0.00000
      -4.68419       0.00000
      -4.67419       0.00000
      -4.66419       0.00000
      -4.65419       0.00000
      -4.64419       0.00000
      -4.63419       0.00000
      -4.62419       0.00000
      -4.61319       0.00000
      -4.60319       0.00000
      -4.59319       0.00000
      -4.58319       0.00000
      -4.57319       0.00000
      -4.56319       0.00000
      -4.55319       0.00000
      -4.54319       0.00000
      -4.53319       0.00000
      -4.52219       0.00000
      -4.51219       0.00000
      -4.50219       0.00000
      -4.49219       0.00000
      -4.48219       0.00000
      -4.47219       0.00000
      -4.46219       0.00000
      -4.45219       0.00000
      -4.44119       0.00000
      -4.43119       0.00000
      -4.42119       0.00000
      -4.41119       0.00000
      -4.40119       0.00000
      -4.39119       0.00000
      -4.38119       0.00000
      -4.37119       0.00000
      -4.36119       0.00000
      -4.35019       0.00000
      -4.34019       0.00000
      -4.33019       0.00000
      -4.32019       0.00000
      -4.31019       0.00000
      -4.30019       0.00000
      -4.29019       0.00000
      -4.28019       0.00000
      -4.26919       0.00000
      -4.25919       0.00000
      -4.24919       0.00000
      -4.23919       0.00000
      -4.22919       0.00000
      -4.21919       0.00000
      -4.20919       0.00000
      -4.19919       0.00000
      -4.18919       0.00000
      -4.17819       0.00000
      -4.16819       0.00000
      -4.15819       0.00000
      -4.14819       0.00000
      -4.13819       0.00000
      -4.12819       0.00000
      -4.11819       0.00000
      -4.10819       0.00000
      -4.09719       0.00000
      -4.08719       0.00000
      -4.07719       0.00000
      -4.06719       0.00000
      -4.05719       0.00000
      -4.04719       0.00000
      -4.03719       0.00000
      -4.02719       0.00000
      -4.01719       0.00000
      -4.00619       0.00000
      -3.99619       0.00000
      -3.98619       0.00000
      -3.97619       0.00000
      -3.96619       0.00000
      -3.95619       0.00000
      -3.94619       0.00000
      -3.93619       0.00000
      -3.92519       0.00000
      -3.91519       0.00000
      -3.90519       0.00000
      -3.89519       0.00000
      -3.88519       0.00000
      -3.87519       0.00000
      -3.86519       0.00000
      -3.85519       0.00000
      -3.84519       0.00000
      -3.83419       0.00000
      -3.82419       0.00000
      -3.81419       0.00000
      -3.80419       0.00000
      -3.79419       0.00000
      -3.78419       0.00000
      -3.77419       0.00000
      -3.76419       0.00000
      -3.75319       0.00000
      -3.74319       0.00000
      -3.73319       0.00000
      -3.72319       0.00000
      -3.71319       0.00000
      -3.70319       0.00000
      -3.69319       0.00000
      -3.68319       0.00000
      -3.67319       0.00000
      -3.66219       0.00000
      -3.65219       0.00000
      -3.64219       0.00000
      -3.63219       0.00000
      -3.62219       0.00000
      -3.61219       0.00000
      -3.60219       0.00000
      -3.59219       0.00000
      -3.58119       0.00000
      -3.57119       0.00000
      -3.56119       0.00000
      -3.55119       0.00000
      -3.54119       0.00000
      -3.53119       0.00000
      -3.52119       0.00000
      -3.51119       0.00000
      -3.50119       0.00000
      -3.49019       0.00000
      -3.48019       0.00000
      -3.47019       0.00000
      -3.46019       0.00000
      -3.45019       0.00000
      -3.44019       0.00000
      -3.43019       0.00000
      -3.42019       0.00000
      -3.40919       0.00000
      -3.39919       0.00000
      -3.38919       0.00000
      -3.37919       0.00000
      -3.36919       0.00000
      -3.35919       0.00000
      -3.34919       0.00000
      -3.33919       0.00000
      -3.32919       0.00000
      -3.31819       0.00000
      -3.30819       0.00000
      -3.29819       0.00000
      -3.28819       0.00000
      -3.27819       0.00000
      -3.26819       0.00000
      -3.25819       0.00000
      -3.24819       0.00000
      -3.23719       0.00000
      -3.22719       0.00000
      -3.21719       0.00000
      -3.20719       0.00000
      -3.19719       0.00000
      -3.18719       0.00000
      -3.17719       0.00000
      -3.16719       0.00000
      -3.15719       0.00000
      -3.14619       0.00000
      -3.13619       0.00000
      -3.12619       0.00000
      -3.11619       0.00000
      -3.10619       0.00000
      -3.09619       0.00000
      -3.08619       0.00000
      -3.07619       0.00000
      -3.06519       0.00000
      -3.05519       0.00000
      -3.04519       0.00000
      -3.03519       0.00000
      -3.02519       0.00000
      -3.01519       0.00000
      -3.00519       0.00000
      -2.99519       0.00000
      -2.98519       0.00000
      -2.97419       0.00000
      -2.96419       0.00000
      -2.95419       0.00000
      -2.94419       0.00000
      -2.93419       0.00000
      -2.92419       0.00000
      -2.91419       0.00000
      -2.90419       0.00000
      -2.89319       0.00000
      -2.88319       0.00000
      -2.87319       0.00000
      -2.86319       0.00000
      -2.85319       0.00000
      -2.84319       0.00000
      -2.83319       0.00000
      -2.82319       0.00000
      -2.81319       0.00000
      -2.80219       0.00000
      -2.79219       0.00000
      -2.78219       0.00000
      -2.77219       0.00000
      -2.76219       0.00000
      -2.75219       0.00000
      -2.74219       0.00000
      -2.73219       0.00000
      -2.72119       0.00000
      -2.71119       0.00000
      -2.70119       0.00000
      -2.69119       0.00000
      -2.68119       0.00000
      -2.67119       0.00000
      -2.66119       0.00000
      -2.65119       0.00000
      -2.64119       0.00000
